#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
80.7%	40330000	-930831.6378028532	302.2291164845635	474
80.7%	40340000	-930641.7478675749	303.3336193998696	474
80.7%	40350000	-930682.5643453365	299.3756214622777	474
80.7%	40360000	-930288.1534191691	301.7983427687918	474
80.7%	40370000	-932070.4278416848	299.2976523053262	474
80.8%	40380000	-930196.5767238685	300.7490623330828	474
80.8%	40390000	-931620.7026805156	299.909773549758	474
80.8%	40400000	-928776.930554199	300.0479740897196	474
80.8%	40410000	-931596.02281065	301.3975877914674	474
80.8%	40420000	-931084.1648488538	300.5105158849	474
80.9%	40430000	-930790.1340567116	299.3916853676494	474
80.9%	40440000	-929226.3816789268	301.3076563994642	474
80.9%	40450000	-929868.2857712605	300.99361252732916	474
80.9%	40460000	-930232.1894182405	301.0271733958956	474
80.9%	40470000	-931749.3478295165	300.3045583492433	474
81.0%	40480000	-931783.3580861771	300.17995935757614	474
81.0%	40490000	-930431.5673149303	299.1611323518175	474
81.0%	40500000	-931848.3225156157	298.47622676502453	474
81.0%	40510000	-930132.6477513066	300.4490068671039	474
81.0%	40520000	-931050.7432725625	298.4176751979814	474
81.1%	40530000	-930070.3284388445	300.58464263976526	474
81.1%	40540000	-932124.3739523934	299.64049222761366	474
81.1%	40550000	-930921.3974081329	300.80875282150254	474
81.1%	40560000	-929642.3933381466	299.2935666410916	474
81.1%	40570000	-931259.3956663636	300.47252983625316	474
81.2%	40580000	-930754.0771924211	300.3388695047196	474
81.2%	40590000	-930459.9483947987	300.374980044109	474
81.2%	40600000	-929715.6288184361	302.2786824245554	474
81.2%	40610000	-928971.344206573	301.39172116075713	474
81.2%	40620000	-931263.4434363442	299.783370897356	474
81.3%	40630000	-930250.8982424042	299.8055835581702	474
81.3%	40640000	-931701.3575231922	299.9165157441755	474
81.3%	40650000	-931593.800044578	301.93860199632036	474
81.3%	40660000	-932576.4939796436	303.66929347329534	474
81.3%	40670000	-930478.7606620784	300.5841460023021	474
81.4%	40680000	-931667.3064139951	299.93296485485155	474
81.4%	40690000	-929426.1909086104	300.49339831946395	474
81.4%	40700000	-930758.4953270745	297.4676412277167	474
81.4%	40710000	-930029.1766693518	299.3603444974287	474
81.4%	40720000	-930347.844732903	301.153264322783	474
81.5%	40730000	-931534.6123534068	299.81318025626246	474
81.5%	40740000	-931490.7420702232	300.1662125937659	474
81.5%	40750000	-928084.6273358287	300.3713807809147	474
81.5%	40760000	-930240.902704522	299.6466896697062	474
81.5%	40770000	-932482.1984054251	298.5529291586248	474
81.6%	40780000	-930846.99083613	301.4810938500128	474
81.6%	40790000	-929982.4046552572	300.6221940844031	474
81.6%	40800000	-930745.6663298607	300.65464589877223	474
81.6%	40810000	-929010.2965145349	299.3726366746836	474
81.6%	40820000	-930775.7605310832	302.25357840323755	474
81.7%	40830000	-932233.4912746619	300.6711676620174	474
81.7%	40840000	-930921.1249986351	298.8508202457862	474
81.7%	40850000	-931731.9793659076	299.2029912243538	474
81.7%	40860000	-930661.7776474115	300.4747799522866	474
81.7%	40870000	-932638.4331034673	299.3828664568745	474
81.8%	40880000	-932315.1740666176	301.1481902620063	474
81.8%	40890000	-931536.2091795192	300.14296430536683	474
81.8%	40900000	-930325.3098246907	300.1566242261073	474
81.8%	40910000	-931312.1161267785	300.6222859557365	474
81.8%	40920000	-930489.8944867128	299.54601814458016	474
81.9%	40930000	-930149.9718717532	298.43384927345653	474
81.9%	40940000	-931339.2540139128	301.17744870446825	474
81.9%	40950000	-930957.2186585264	298.60100859156427	474
81.9%	40960000	-929618.353158805	300.4886769234997	474
81.9%	40970000	-930991.8201737641	301.12292550524523	474
82.0%	40980000	-931286.2343829316	301.75106854374667	474
82.0%	40990000	-929694.7708100323	301.04073546982045	474
82.0%	41000000	-930839.8035949627	301.14897951507487	474
82.0%	41010000	-929226.026056414	299.51000575390077	474
82.0%	41020000	-929623.7395267957	301.0432453829109	474
82.1%	41030000	-930567.1764049646	299.4115735127777	474
82.1%	41040000	-930720.831064838	300.2815126851321	474
82.1%	41050000	-931598.2888940293	298.8593677675596	474
82.1%	41060000	-929721.0859488985	300.39075706063187	474
82.1%	41070000	-931634.796857479	301.06924212969903	474
82.2%	41080000	-933350.7290071105	300.8359702689753	474
82.2%	41090000	-930534.7157430188	299.8300075075042	474
82.2%	41100000	-930632.4550044187	302.08342853222723	474
82.2%	41110000	-930763.5785999228	299.47685192776123	474
82.2%	41120000	-930122.0880797678	299.1667171282466	474
82.3%	41130000	-929940.5625422774	299.97570109784635	474
82.3%	41140000	-931368.5476308237	301.8062221752081	474
82.3%	41150000	-930470.4232930667	301.58509267173133	474
82.3%	41160000	-931192.8713776418	300.4182839078991	474
82.3%	41170000	-929687.9470475907	301.308199945377	474
82.4%	41180000	-929242.8136384687	299.78679559246945	474
82.4%	41190000	-931819.878756661	298.9288682880071	474
82.4%	41200000	-930018.5245923907	300.405108585833	474
82.4%	41210000	-930997.0740025104	298.3222628068643	474
82.4%	41220000	-930284.9221454668	300.0011444365663	474
82.5%	41230000	-930747.0201844703	299.43645264202445	474
82.5%	41240000	-930030.2256138832	300.4257322797709	474
82.5%	41250000	-931492.8628320834	301.249634492068	474
82.5%	41260000	-930999.9395574052	299.32402093439237	474
82.5%	41270000	-929351.8099502344	302.0851089352739	474
82.6%	41280000	-930615.7146230387	301.83238232280706	474
82.6%	41290000	-931636.8127704863	299.773590726026	474
82.6%	41300000	-929503.1509590163	298.3078700059957	474
82.6%	41310000	-933201.1278338637	299.6951859035531	474
82.6%	41320000	-929835.5735976449	301.8093881356655	474
82.7%	41330000	-931026.7720478689	298.87913526524864	474
82.7%	41340000	-930211.6354538128	300.3393851635193	474
82.7%	41350000	-931066.1637460268	300.7481216473868	474
82.7%	41360000	-932497.4175269804	302.10657298496704	474
82.7%	41370000	-930159.3878680691	299.13806387860126	474
82.8%	41380000	-930657.6386611229	301.48902029640766	474
82.8%	41390000	-929970.8662840109	297.12698301992447	474
82.8%	41400000	-932182.1032383186	300.6865803845665	474
82.8%	41410000	-931162.9642905444	300.9917266422123	474
82.8%	41420000	-929923.4379833038	298.48235066608027	474
82.9%	41430000	-930016.0102475625	301.9369351463796	474
82.9%	41440000	-929598.6714021619	299.4179500218641	474
82.9%	41450000	-931665.3626637864	297.5978135445398	474
82.9%	41460000	-928923.0221629236	300.61411264626764	474
82.9%	41470000	-932667.5032286947	301.8140513248037	474
83.0%	41480000	-931160.8571836334	299.9419866002521	474
83.0%	41490000	-929515.1940173004	297.56506597318645	474
83.0%	41500000	-930289.0330542661	301.14313193700303	474
83.0%	41510000	-930322.8889921177	301.2421755286503	474
83.0%	41520000	-930733.476297236	299.5162206155624	474
83.1%	41530000	-929755.8698086408	301.54294739823496	474
83.1%	41540000	-929905.7014909019	300.1363331622562	474
83.1%	41550000	-928908.724975355	299.1412611811564	474
83.1%	41560000	-929477.5410548416	299.04154255313824	474
83.1%	41570000	-929883.4289594279	299.3027743352939	474
83.2%	41580000	-930655.6787095726	300.66838631819843	474
83.2%	41590000	-931223.2756731631	301.3790478279887	474
83.2%	41600000	-931955.9625683869	303.6772327358608	474
83.2%	41610000	-931340.5003712322	299.9719308972263	474
83.2%	41620000	-931202.984243325	301.8060547438412	474
83.3%	41630000	-930581.5624033329	300.2031662823936	474
83.3%	41640000	-929148.224675132	301.97818855114775	474
83.3%	41650000	-931292.8349316381	298.2721470292544	474
83.3%	41660000	-931560.0790309422	303.42058907861224	474
83.3%	41670000	-930409.4826758183	300.86219975796394	474
83.4%	41680000	-929326.8475915794	300.81975352926787	474
83.4%	41690000	-932376.0234032753	299.79659762357034	474
83.4%	41700000	-931565.6921853628	301.1789946643151	474
83.4%	41710000	-931241.5212874198	300.5919849884439	474
83.4%	41720000	-931168.5790017359	299.71994454755855	474
83.5%	41730000	-930915.9014870413	302.0743105304316	474
83.5%	41740000	-931566.9438461536	301.41198068272166	474
83.5%	41750000	-932769.0992925256	300.9781510936414	474
83.5%	41760000	-930306.3804900371	299.5771974729349	474
83.5%	41770000	-931620.5919032414	300.6787197303693	474
83.6%	41780000	-930246.3398302584	300.6847121191293	474
83.6%	41790000	-929673.6697173566	300.00705164483924	474
83.6%	41800000	-931617.2331658863	302.32882774852686	474
83.6%	41810000	-931067.9301121878	298.9073521596153	474
83.6%	41820000	-930586.3797066221	299.6443107492615	474
83.7%	41830000	-929028.9151053182	300.71274956574877	474
83.7%	41840000	-931047.4011940537	299.66464020330443	474
83.7%	41850000	-931524.9424314531	301.6596949034297	474
83.7%	41860000	-930789.7413180033	300.3098515886156	474
83.7%	41870000	-931499.5520128822	299.1337887539786	474
83.8%	41880000	-929793.4079163172	303.07190050238455	474
83.8%	41890000	-931085.2115163705	300.7276451481772	474
83.8%	41900000	-930934.0668236599	298.5201910120122	474
83.8%	41910000	-930471.4738781578	300.25550216514347	474
83.8%	41920000	-930015.1195616764	297.8876504256538	474
83.9%	41930000	-932290.2515170351	300.6528454534453	474
83.9%	41940000	-929796.3052237309	299.4041532565991	474
83.9%	41950000	-928929.7711108462	301.0811857594215	474
83.9%	41960000	-931104.6622320632	302.21022600644886	474
83.9%	41970000	-930848.734644203	300.8262669047003	474
84.0%	41980000	-929131.9570244364	300.0932089259423	474
84.0%	41990000	-931460.4197144047	299.64733193567014	474
84.0%	42000000	-929404.8470069491	300.7744149529713	474
84.0%	42010000	-929765.9207455618	300.6903885391687	474
84.0%	42020000	-930955.4840257	299.74103012279613	474
84.1%	42030000	-929159.6384046902	299.5558325613873	474
84.1%	42040000	-929517.5027506468	300.8274921435733	474
84.1%	42050000	-930598.8839224149	300.42434047322206	474
84.1%	42060000	-930236.6626365674	301.8179088200963	474
84.1%	42070000	-929838.9060306223	300.06212771579953	474
84.2%	42080000	-932263.6103350143	299.6220361903313	474
84.2%	42090000	-929141.1312752692	299.7532382886183	474
84.2%	42100000	-932150.153119579	302.612033475788	474
84.2%	42110000	-930719.6539257956	301.86394131731487	474
84.2%	42120000	-931190.4430106948	300.89810509626324	474
84.3%	42130000	-930466.6706561879	301.02104999911194	474
84.3%	42140000	-929271.1621351987	298.1266148709336	474
84.3%	42150000	-931838.5892201248	302.3618467927673	474
84.3%	42160000	-930907.6167689627	301.4422058800089	474
84.3%	42170000	-931259.4268409526	299.1503134202406	474
84.4%	42180000	-930268.253977207	298.40550097039454	474
84.4%	42190000	-930453.2056089849	300.76522556807623	474
84.4%	42200000	-930518.3067798186	299.68856390966033	474
84.4%	42210000	-929656.525864739	301.965969139372	474
84.4%	42220000	-932149.1288655428	301.34344397349906	474
84.5%	42230000	-930863.0870813057	301.0808839846733	474
84.5%	42240000	-930507.1842068546	298.6905554217117	474
84.5%	42250000	-931840.3036389491	300.17122964113145	474
84.5%	42260000	-931180.5957341958	300.89228690267373	474
84.5%	42270000	-931599.3772228705	301.31650315242393	474
84.6%	42280000	-930543.1692907601	298.6758870181738	474
84.6%	42290000	-931776.8053503404	299.36654561979265	474
84.6%	42300000	-930633.2235926986	300.9589779121821	474
84.6%	42310000	-929035.9275345434	301.4427706720268	474
84.6%	42320000	-929734.7784379665	300.046732979344	474
84.7%	42330000	-929779.2181728985	300.74656821681714	474
84.7%	42340000	-929555.2093186649	300.1769443031727	474
84.7%	42350000	-931008.7778874389	302.42845403667775	474
84.7%	42360000	-930731.0069420794	298.1401757216981	474
84.7%	42370000	-930591.0398338139	301.68403013210934	474
84.8%	42380000	-932242.2805854566	299.08170036281	474
84.8%	42390000	-929192.9855152927	302.47502175656155	474
84.8%	42400000	-931531.1393386219	299.79658281449497	474
84.8%	42410000	-929480.9512899471	301.4629852950901	474
84.8%	42420000	-930578.7631409047	302.1372740923642	474
84.9%	42430000	-930648.2804483669	301.31194216437285	474
84.9%	42440000	-931032.1670644949	299.55728700941455	474
84.9%	42450000	-931297.8707069797	297.8538055075643	474
84.9%	42460000	-930884.7731654118	300.51145387554516	474
84.9%	42470000	-930543.792269046	300.6618764568137	474
85.0%	42480000	-929604.2500605644	299.71898244975165	474
85.0%	42490000	-930999.5349445604	299.4100183414345	474
85.0%	42500000	-929650.1395558068	300.077140071135	474
85.0%	42510000	-931424.8959912839	300.32545965111086	474
85.0%	42520000	-930691.4966649674	299.14680693442585	474
85.1%	42530000	-930139.5754353991	299.0382809704961	474
85.1%	42540000	-930639.6833980768	299.6339354916469	474
85.1%	42550000	-931161.0237221844	300.22052548412785	474
85.1%	42560000	-930951.9253562018	301.3541470011304	474
85.1%	42570000	-928888.9054136951	301.0933054631183	474
85.2%	42580000	-930271.1307814815	299.03375306279236	474
85.2%	42590000	-929819.3646781673	299.61368693571984	474
85.2%	42600000	-930652.5442003473	301.7046764749301	474
85.2%	42610000	-929730.0773668112	301.18108736608417	474
85.2%	42620000	-929995.8002215354	299.18520628558935	474
85.3%	42630000	-931441.2706712536	299.3860044645608	474
85.3%	42640000	-929293.2378821308	299.78142832299875	474
85.3%	42650000	-931625.3474603556	302.8300285928354	474
85.3%	42660000	-930853.7070199857	300.06440783666153	474
85.3%	42670000	-928952.9713055715	301.4186575050028	474
85.4%	42680000	-930180.6067960211	300.9844021585603	474
85.4%	42690000	-930802.4089853228	300.5201123342983	474
85.4%	42700000	-931088.1085056141	300.33787704409247	474
85.4%	42710000	-930652.120106421	303.1264011622907	474
85.4%	42720000	-929330.9509299481	302.11713619471385	474
85.5%	42730000	-931069.3557794313	299.7975017169013	474
85.5%	42740000	-930327.7657316998	299.4827280114253	474
85.5%	42750000	-930699.0743371458	302.82473106079175	474
85.5%	42760000	-930127.056567586	301.8805872834368	474
85.5%	42770000	-932381.7006059713	299.88913223684943	474
85.6%	42780000	-930614.6710206075	301.23364369594344	474
85.6%	42790000	-931221.9395119091	300.4232015869137	474
85.6%	42800000	-931839.6837715139	300.7658019750245	474
85.6%	42810000	-931684.2448115363	300.27848614418656	474
85.6%	42820000	-932245.5558469505	300.18089475329873	474
85.7%	42830000	-930968.5655211923	301.05044343890967	474
85.7%	42840000	-931257.3867268227	300.13492092107833	474
85.7%	42850000	-931373.6581437173	299.1376073589733	474
85.7%	42860000	-932397.4897787725	299.11956215148814	474
85.7%	42870000	-928886.2973870845	298.6624680210156	474
85.8%	42880000	-931922.8181581707	296.7484042661574	474
85.8%	42890000	-930363.2007780722	301.0419971783035	474
85.8%	42900000	-931589.6822619797	299.97947767884745	474
85.8%	42910000	-929789.7287514154	302.61477000869945	474
85.8%	42920000	-929879.6018232489	299.2775887032997	474
85.9%	42930000	-931612.9164423277	301.52189897407817	474
85.9%	42940000	-930075.5584074114	300.232191369431	474
85.9%	42950000	-932472.2506989138	301.02891918823184	474
85.9%	42960000	-932097.3428793312	301.71100414411995	474
85.9%	42970000	-930257.0975966696	299.83260589229167	474
86.0%	42980000	-930103.895713761	299.94794108043	474
86.0%	42990000	-930819.3432922764	302.01394020756624	474
86.0%	43000000	-931735.9742739098	301.060016638191	474
86.0%	43010000	-930576.746161662	298.77047481437114	474
86.0%	43020000	-930442.8218274955	301.07633650729207	474
86.1%	43030000	-930932.8170050113	299.95351853114136	474
86.1%	43040000	-932982.2300616177	302.86075760766784	474
86.1%	43050000	-931614.5611238005	302.4652291697535	474
86.1%	43060000	-929939.5207260768	302.01975826422563	474
86.1%	43070000	-929905.1592946039	300.2249415436411	474
86.2%	43080000	-930768.707522463	299.2503180012557	474
86.2%	43090000	-929818.4672317053	300.3071489530777	474
86.2%	43100000	-930371.3211207357	301.730028662863	474
86.2%	43110000	-930900.5756294518	300.5738060982999	474
86.2%	43120000	-929599.0636633798	299.53607559806744	474
86.3%	43130000	-931338.1371105132	298.23867203712143	474
86.3%	43140000	-932150.3598711872	301.3549447692262	474
86.3%	43150000	-930618.7012585714	301.11252480073813	474
86.3%	43160000	-929138.0445713932	302.1076686934377	474
86.3%	43170000	-931886.7356299162	298.9731186154324	474
86.4%	43180000	-931867.8559196424	300.65056241948855	474
86.4%	43190000	-931171.4329263764	300.4537790499059	474
86.4%	43200000	-929759.5734980623	300.3866851638224	474
86.4%	43210000	-929736.2745351372	296.7739928939516	474
86.4%	43220000	-932551.1340126479	300.0814258235766	474
86.5%	43230000	-930340.099564367	299.6744372019064	474
86.5%	43240000	-930723.9720284427	300.3309628475154	474
86.5%	43250000	-932643.1267884444	300.01216978623427	474
86.5%	43260000	-930525.6344894492	300.9227904869066	474
86.5%	43270000	-931464.6293187523	300.88477609739783	474
86.6%	43280000	-930497.5934012933	300.27235067141714	474
86.6%	43290000	-930912.4905082104	300.3131796719127	474
86.6%	43300000	-930600.4544054735	300.79958403357614	474
86.6%	43310000	-930485.4982488854	301.9547552519393	474
86.6%	43320000	-932129.9468800295	299.5052862206249	474
86.7%	43330000	-931922.7675069841	301.0686912651785	474
86.7%	43340000	-931982.9935983415	301.1976570567288	474
86.7%	43350000	-931565.761559838	299.01086831866746	474
86.7%	43360000	-931239.8571577873	299.64951079363	474
86.7%	43370000	-930483.8266846663	303.3169135613364	474
86.8%	43380000	-929092.8536809515	299.898991465512	474
86.8%	43390000	-932394.2225200366	301.695370095758	474
86.8%	43400000	-932100.5450884299	300.7854645708167	474
86.8%	43410000	-929633.7553297621	299.0118463561119	474
86.8%	43420000	-931841.0411722101	302.59557698337755	474
86.9%	43430000	-930666.4942477713	302.54468034616264	474
86.9%	43440000	-930335.6642432371	298.9810251037431	474
86.9%	43450000	-929505.9679156197	299.477765673989	474
86.9%	43460000	-930431.7704949328	299.0484479800184	474
86.9%	43470000	-931841.887078308	298.50215775856856	474
87.0%	43480000	-931152.040939948	299.04382832370237	474
87.0%	43490000	-930049.9992591157	299.54007956074884	474
87.0%	43500000	-932008.6669283821	300.0747105205248	474
87.0%	43510000	-930423.8269454446	300.2866542175948	474
87.0%	43520000	-930555.2260599951	302.8082690912146	474
87.1%	43530000	-928942.4199305307	300.6753186495379	474
87.1%	43540000	-930127.4459349769	300.2735637373799	474
87.1%	43550000	-931158.8033307996	300.9794833188461	474
87.1%	43560000	-930587.4530420429	301.0799836022471	474
87.1%	43570000	-933209.6784588345	300.5876099706761	474
87.2%	43580000	-929395.5342173981	298.61921001550445	474
87.2%	43590000	-930773.1712270924	299.218025917567	474
87.2%	43600000	-930337.2314479412	300.9235954482873	474
87.2%	43610000	-930472.2452768995	298.6769845485634	474
87.2%	43620000	-932014.8302728329	299.66187248176396	474
87.3%	43630000	-929631.1338718976	301.38872185850727	474
87.3%	43640000	-929539.4687445736	299.6113233081367	474
87.3%	43650000	-929900.7446093666	299.3509549392431	474
87.3%	43660000	-929227.8014590628	300.06857717886714	474
87.3%	43670000	-929756.0566021153	299.46902743649196	474
87.4%	43680000	-929974.9216719703	300.95987089677743	474
87.4%	43690000	-930564.1593152601	300.70227293589255	474
87.4%	43700000	-931673.1253848104	300.51225885695203	474
87.4%	43710000	-930993.2708980036	297.5233039366808	474
87.4%	43720000	-930709.1503073433	301.0635877981541	474
87.5%	43730000	-931253.3977774456	298.598646413548	474
87.5%	43740000	-930568.5084736696	300.55100825766255	474
87.5%	43750000	-931973.1745377379	301.1924602950952	474
87.5%	43760000	-929465.5352507392	300.8044524073198	474
87.5%	43770000	-930738.6038727993	301.1040702076045	474
87.6%	43780000	-932028.938702473	299.97225693604446	474
87.6%	43790000	-931468.5142765814	301.3277695177066	474
87.6%	43800000	-928529.4025564683	298.8034420587945	474
87.6%	43810000	-931210.7754891799	300.4338652636159	474
87.6%	43820000	-930785.5367186908	301.04904854800776	474
87.7%	43830000	-931257.8454892975	299.6469858719371	474
87.7%	43840000	-930042.8507669591	299.0950800325716	474
87.7%	43850000	-930285.7458159328	299.5278338749895	474
87.7%	43860000	-931092.9109586552	300.8371807469765	474
87.7%	43870000	-929560.6939900289	298.45402193531	474
87.8%	43880000	-930965.9910970898	299.62509310142224	474
87.8%	43890000	-931386.1553129465	299.74212541430506	474
87.8%	43900000	-931202.8207171559	298.10088828989916	474
87.8%	43910000	-929202.2445636382	299.34045526275384	474
87.8%	43920000	-929608.3034582245	298.88372555953964	474
87.9%	43930000	-929937.2518790672	300.09982999214856	474
87.9%	43940000	-931074.121012819	298.4117354778554	474
87.9%	43950000	-930534.3735200302	299.97836912156936	474
87.9%	43960000	-930434.0177867324	299.2791953372633	474
87.9%	43970000	-931814.9296477619	302.59548144944	474
88.0%	43980000	-931430.5610933229	300.7072335361319	474
88.0%	43990000	-930559.613175876	299.94287198191205	474
88.0%	44000000	-929525.3439456718	301.5158379070712	474
88.0%	44010000	-930825.5399938459	297.8565056562285	474
88.0%	44020000	-930890.1544559607	300.1725989327181	474
88.1%	44030000	-931076.8824811829	300.24030260223367	474
88.1%	44040000	-931441.8865243597	302.39570978202914	474
88.1%	44050000	-930739.7817144888	300.701588956789	474
88.1%	44060000	-931241.5938629941	298.663831350032	474
88.1%	44070000	-929314.4387578699	302.74995779017974	474
88.2%	44080000	-930098.3999029775	300.78093850224747	474
88.2%	44090000	-929543.1971952231	299.5739233869899	474
88.2%	44100000	-930987.4277860769	298.8993896922131	474
88.2%	44110000	-928723.7067689071	302.12773743900476	474
88.2%	44120000	-930673.6500072307	299.0523848833603	474
88.3%	44130000	-932474.208668117	300.9279738426531	474
88.3%	44140000	-931011.8071095855	299.23261025431276	474
88.3%	44150000	-931561.1599424775	297.22219531516805	474
88.3%	44160000	-930700.6233762936	299.2619959271977	474
88.3%	44170000	-931771.4983924334	300.4520317866627	474
88.4%	44180000	-929873.3183709579	300.7885630699221	474
88.4%	44190000	-931139.1939411978	297.5763810164635	474
88.4%	44200000	-931195.879720313	298.3411460610342	474
88.4%	44210000	-931353.573778173	300.18597155476493	474
88.4%	44220000	-929904.0945829689	300.95444569754596	474
88.5%	44230000	-931755.6615256206	301.53639963373666	474
88.5%	44240000	-931801.2188137197	299.72191539346755	474
88.5%	44250000	-931074.9501222563	299.70511785921315	474
88.5%	44260000	-929558.034616204	300.335475725944	474
88.5%	44270000	-930647.3070327896	301.5643215201125	474
88.6%	44280000	-930732.1690605418	297.2377782087235	474
88.6%	44290000	-931372.3694932368	300.50081892029095	474
88.6%	44300000	-931129.5003927862	300.0334255591671	474
88.6%	44310000	-930901.0146215302	300.73576054625806	474
88.6%	44320000	-929070.0974501367	300.05724389669547	474
88.7%	44330000	-930030.8798232838	300.19302287624384	474
88.7%	44340000	-930732.6285486002	300.86900247939906	474
88.7%	44350000	-930706.8813255811	301.6060428078258	474
88.7%	44360000	-930130.9289018009	302.32218780936574	474
88.7%	44370000	-930231.5449383329	300.5897378591073	474
88.8%	44380000	-931291.7534010578	299.42808865426554	474
88.8%	44390000	-931209.9663334289	299.0104966422744	474
88.8%	44400000	-930762.6103429236	299.74943214119963	474
88.8%	44410000	-931867.9214697313	302.27879963103	474
88.8%	44420000	-929637.4498382052	300.73760517978343	474
88.9%	44430000	-931212.9650983452	299.8499232655949	474
88.9%	44440000	-931264.5742407613	300.9678030546121	474
88.9%	44450000	-931399.9524848545	298.77815326045567	474
88.9%	44460000	-931002.641237176	300.4599765403414	474
88.9%	44470000	-929402.1166140493	300.4133408651202	474
89.0%	44480000	-931015.9906606814	300.18731689698126	474
89.0%	44490000	-933370.0597734866	300.74330572351823	474
89.0%	44500000	-931994.9478554423	299.7381238739664	474
89.0%	44510000	-931830.0965233538	299.1690279270602	474
89.0%	44520000	-931949.7827844173	300.29650640697184	474
89.1%	44530000	-930899.2469674218	301.2222805614058	474
89.1%	44540000	-932340.4843550776	300.7989471563443	474
89.1%	44550000	-930507.3418721524	299.8706427357059	474
89.1%	44560000	-930536.5485532838	302.2625162471921	474
89.1%	44570000	-932079.8636046248	302.966096432947	474
89.2%	44580000	-930564.4561151695	301.4800084709225	474
89.2%	44590000	-929811.1996607971	300.15345259726485	474
89.2%	44600000	-929978.5779329361	301.265157098265	474
89.2%	44610000	-932895.2292122748	299.38260736185606	474
89.2%	44620000	-930155.0250465162	301.7146684574744	474
89.3%	44630000	-929537.1721486738	301.3901668659908	474
89.3%	44640000	-931711.3044899045	299.539822096629	474
89.3%	44650000	-931557.8528432022	303.7801527201418	474
89.3%	44660000	-929506.4099468421	301.1162514154141	474
89.3%	44670000	-929723.4743652046	298.8896942863705	474
89.4%	44680000	-930873.8162481599	301.68631378913096	474
89.4%	44690000	-929832.8041351382	301.49960810586606	474
89.4%	44700000	-930416.898564572	299.9421489538395	474
89.4%	44710000	-932003.2552894428	300.93553859095596	474
89.4%	44720000	-929576.2680972968	301.52475111270667	474
89.5%	44730000	-931250.4702421268	299.9347742029883	474
89.5%	44740000	-930261.1734272046	300.47161281185726	474
89.5%	44750000	-931485.2883823803	300.06125199389675	474
89.5%	44760000	-932297.6198654464	299.41263093344054	474
89.5%	44770000	-931254.9351557903	302.46561994418954	474
89.6%	44780000	-930364.9775332506	298.82951131298915	474
89.6%	44790000	-929354.2685605311	301.71229842237375	474
89.6%	44800000	-930043.0672455705	301.7587477447688	474
89.6%	44810000	-930341.0604200889	300.80595055684853	474
89.6%	44820000	-930792.2795939054	299.7838321647715	474
89.7%	44830000	-930855.6712189927	298.8884980039402	474
89.7%	44840000	-930176.3277153871	300.16766960075427	474
89.7%	44850000	-931234.2583673396	300.4877492883191	474
89.7%	44860000	-931438.0776568674	301.0704420806163	474
89.7%	44870000	-930916.4630725761	299.9418657634972	474
89.8%	44880000	-930741.1947467178	302.1654354411934	474
89.8%	44890000	-931495.0290247914	299.4085048953804	474
89.8%	44900000	-932259.3118278291	302.2599559995108	474
89.8%	44910000	-929620.0235005226	299.1217963938122	474
89.8%	44920000	-931545.164419421	301.7701215406106	474
89.9%	44930000	-932129.5321410494	299.97414674142095	474
89.9%	44940000	-929637.0603910238	300.1740718876616	474
89.9%	44950000	-929270.1812868738	301.70310360874225	474
89.9%	44960000	-930471.4463418974	300.2707755554494	474
89.9%	44970000	-930122.7548380629	299.73340351501383	474
90.0%	44980000	-931689.2677234779	301.12343678848765	474
90.0%	44990000	-930558.0959709594	299.22324935217705	474
90.0%	45000000	-931265.698369497	298.97642677757744	474
90.0%	45010000	-928737.3594708093	301.17515950856443	474
90.0%	45020000	-929101.7184523521	299.67036176492053	474
90.1%	45030000	-931399.3366856608	299.03699920961805	474
90.1%	45040000	-929166.9765759194	299.7619613522941	474
90.1%	45050000	-929429.5470994227	299.4777594196054	474
90.1%	45060000	-930413.2548820688	302.79262949242735	474
90.1%	45070000	-930618.1464244341	299.4645369860131	474
90.2%	45080000	-931267.7227669079	301.85589449456313	474
90.2%	45090000	-932414.9833542933	300.0257457725599	474
90.2%	45100000	-932673.2487844066	299.5421174898632	474
90.2%	45110000	-930389.1367812022	300.84534825952824	474
90.2%	45120000	-931112.0837935153	299.8006850928032	474
90.3%	45130000	-931324.8814199041	301.27461553369545	474
90.3%	45140000	-929662.5621993411	301.5650537649656	474
90.3%	45150000	-930048.0111437775	299.38203311384825	474
90.3%	45160000	-931265.0699508134	300.2041552215797	474
90.3%	45170000	-930353.7891254919	300.7207005604109	474
90.4%	45180000	-930065.0502711786	299.94879704324416	474
90.4%	45190000	-929101.8654436497	300.74103790775274	474
90.4%	45200000	-931015.3701857035	301.3121898581176	474
90.4%	45210000	-930186.8563393713	297.96538856861054	474
90.4%	45220000	-930792.5513490918	299.9066370155398	474
90.5%	45230000	-928900.072331673	298.82800710976295	474
90.5%	45240000	-930836.4125273046	297.0294925427921	474
90.5%	45250000	-930185.315165583	301.223244277824	474
90.5%	45260000	-932252.7120334124	300.6404731642868	474
90.5%	45270000	-930130.8401144734	299.3427250668245	474
90.6%	45280000	-930945.2291669957	299.8993400084265	474
90.6%	45290000	-929146.749654843	299.40739246703157	474
90.6%	45300000	-931279.3030960602	301.0701968614608	474
90.6%	45310000	-931900.8904351224	300.6458689298454	474
90.6%	45320000	-932271.5762757002	300.5934704592129	474
