#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
15.7%	1567000	-884787.3879703823	299.88274452717576	507
15.7%	1568000	-885576.1540447762	299.2926726001966	507
15.7%	1569000	-885665.2632668368	298.43060365380603	507
15.7%	1570000	-885902.1974433595	299.8061266803964	507
15.7%	1571000	-884217.7436971711	300.6670666447417	507
15.7%	1572000	-884882.2414139421	300.9019326048246	507
15.7%	1573000	-884865.7004883238	301.7772796943721	507
15.7%	1574000	-885501.8601201195	299.2645772460403	507
15.8%	1575000	-884873.3448024346	298.8485643831498	507
15.8%	1576000	-883280.4584913021	300.7160623091067	507
15.8%	1577000	-883626.2523773946	298.95780598645587	507
15.8%	1578000	-884583.3551928508	299.4525327537123	507
15.8%	1579000	-884171.0463414188	303.2450213789932	507
15.8%	1580000	-885970.3629455892	298.02739795273214	507
15.8%	1581000	-886289.6690828283	302.42519545461613	507
15.8%	1582000	-885256.8342403807	301.23366360267534	507
15.8%	1583000	-884039.1885549705	300.48909770235116	507
15.8%	1584000	-884445.2062108149	300.89187661007264	507
15.8%	1585000	-884503.8341876883	300.9565696765635	507
15.9%	1586000	-883675.6295994883	299.56778718048815	507
15.9%	1587000	-884713.1949829492	298.4328250736119	507
15.9%	1588000	-884492.2963258135	299.61803574103516	507
15.9%	1589000	-883260.5431556241	300.7691084814968	508
15.9%	1590000	-883330.5054260395	299.73265199219253	507
15.9%	1591000	-884353.5111704096	300.06823528827056	507
15.9%	1592000	-884801.4648634689	300.6354108143918	507
15.9%	1593000	-884035.2160314154	298.29015724244147	507
15.9%	1594000	-885633.610688909	299.7531740298041	507
15.9%	1595000	-883841.5098194769	297.85270568734603	507
16.0%	1596000	-886700.1510261567	300.4203647072834	507
16.0%	1597000	-885915.6478000781	300.7031369840427	507
16.0%	1598000	-884252.7516531078	300.4528738801691	507
16.0%	1599000	-884089.0278722928	301.418036087803	508
16.0%	1600000	-883886.8248941218	298.53447675330057	507
16.0%	1601000	-884148.0447852565	302.2224946652197	507
16.0%	1602000	-886194.7599085355	299.45322755837094	507
16.0%	1603000	-886472.7461430393	301.23363964353126	507
16.0%	1604000	-884603.6770885158	299.8910601874193	507
16.1%	1605000	-884520.4960500114	299.3322508495621	507
16.1%	1606000	-884636.5414945763	299.53847556078034	507
16.1%	1607000	-884399.0529804472	299.16992957805286	507
16.1%	1608000	-884601.6658958714	302.5217533071759	507
16.1%	1609000	-882896.6973942732	298.5246048645038	507
16.1%	1610000	-883575.8308982914	297.36131961963684	507
16.1%	1611000	-884504.393693293	301.6120708641431	507
16.1%	1612000	-884801.2139269933	297.4483438090621	507
16.1%	1613000	-886101.674617318	299.3432447844253	507
16.1%	1614000	-884380.005498677	298.6803665673798	507
16.1%	1615000	-884384.4135037637	299.08078602456396	507
16.2%	1616000	-885691.7342642704	301.34002963268654	507
16.2%	1617000	-884746.1002710429	302.5722389987542	507
16.2%	1618000	-885447.4149156874	298.82929334441525	507
16.2%	1619000	-884506.2726599774	301.66081155385797	507
16.2%	1620000	-885554.9521170552	299.28414639942434	507
16.2%	1621000	-884691.6825586264	298.1917240906113	507
16.2%	1622000	-886911.0912549351	299.50231866075666	507
16.2%	1623000	-885513.7170328628	298.02483156684593	507
16.2%	1624000	-885893.3850179669	300.33400188365835	507
16.2%	1625000	-884409.1923984247	300.59644809323305	507
16.3%	1626000	-884507.9608616582	300.1841818519497	507
16.3%	1627000	-885565.1746265818	300.3174135938353	507
16.3%	1628000	-885879.8541434812	302.60198504704834	507
16.3%	1629000	-886404.8057445143	300.6828315911219	507
16.3%	1630000	-883564.7560343333	298.6404261912724	507
16.3%	1631000	-885578.1491342303	299.05689558710105	507
16.3%	1632000	-884284.442981883	300.60124673041184	507
16.3%	1633000	-886295.3306262065	299.80769123479627	507
16.3%	1634000	-885815.2028024504	299.62730928625166	507
16.4%	1635000	-883267.454576036	299.9571843606618	507
16.4%	1636000	-884063.0460393061	299.9792195690546	507
16.4%	1637000	-883399.7819321351	300.6980722395267	507
16.4%	1638000	-884599.1910983911	300.2384561041269	507
16.4%	1639000	-884442.2734771995	300.08140340031883	507
16.4%	1640000	-884798.6793666068	302.5123604391079	507
16.4%	1641000	-886271.204261499	299.81525817486875	507
16.4%	1642000	-885159.9755575517	299.94357183195865	507
16.4%	1643000	-885988.8459819178	299.5482691810302	507
16.4%	1644000	-884476.7568299118	299.8110941934999	507
16.4%	1645000	-883255.7475900417	298.6864953583671	507
16.5%	1646000	-884312.1180023877	302.25139707519116	507
16.5%	1647000	-884923.2422168655	300.27388535346824	507
16.5%	1648000	-885458.5527569698	301.51017053349403	507
16.5%	1649000	-884956.5460592308	302.4943516848594	507
16.5%	1650000	-885429.3046554248	299.00015378810895	507
16.5%	1651000	-885130.7178721242	300.81799482259925	507
16.5%	1652000	-882743.8808785076	302.6939083741123	507
16.5%	1653000	-883909.3639744683	302.00149815347874	507
16.5%	1654000	-884163.8916163612	301.21565829144714	507
16.6%	1655000	-883701.1211349685	302.00636626115846	507
16.6%	1656000	-883428.2839691876	300.0993484822168	507
16.6%	1657000	-885490.6793697742	299.4165585566225	507
16.6%	1658000	-885529.162373947	302.2574809041986	507
16.6%	1659000	-886067.3512395956	300.1005620066414	507
16.6%	1660000	-886071.1755428133	299.23361683905176	507
16.6%	1661000	-885622.4543294376	301.0172353150012	507
16.6%	1662000	-884921.7523348643	298.2457798648477	507
16.6%	1663000	-883846.4572235174	300.06627910330263	507
16.6%	1664000	-885316.2428670083	301.72696454224314	507
16.6%	1665000	-884542.624806934	301.501151262394	507
16.7%	1666000	-885209.9264910226	301.05141245572906	507
16.7%	1667000	-883275.4077622672	299.494993942421	507
16.7%	1668000	-884596.3550027427	302.0997573251053	507
16.7%	1669000	-884339.2225320255	300.8982291367335	507
16.7%	1670000	-885800.8176887259	301.48556623102354	507
16.7%	1671000	-885622.4882016336	300.7113168907877	507
16.7%	1672000	-884620.4224608783	298.8042404990677	507
16.7%	1673000	-884122.0698319827	300.6577315630045	507
16.7%	1674000	-884879.6372094499	298.15296674456465	507
16.8%	1675000	-886382.4750198182	298.09959536324607	507
16.8%	1676000	-885597.9793091151	300.29317817299585	507
16.8%	1677000	-883031.5871963282	301.09299846200815	507
16.8%	1678000	-883378.7661663424	301.3850127986119	507
16.8%	1679000	-884890.2431344115	302.9952963547221	507
16.8%	1680000	-886454.596541855	301.3409370793355	507
16.8%	1681000	-886042.2617523023	302.1825744034143	507
16.8%	1682000	-883798.6483027828	300.1722689990641	507
16.8%	1683000	-884527.4312550453	300.9061114409036	507
16.8%	1684000	-884825.4982600352	302.4396429280256	507
16.9%	1685000	-884502.5792193501	301.2199800316767	507
16.9%	1686000	-885119.9061677139	297.9577668067841	507
16.9%	1687000	-883990.341122902	303.0446088513242	507
16.9%	1688000	-885760.1578444508	301.447628201488	507
16.9%	1689000	-884703.6488147997	300.1739440451533	507
16.9%	1690000	-883480.8108336125	299.7548026189166	507
16.9%	1691000	-882817.3615475167	300.03002825909215	507
16.9%	1692000	-883813.4317765716	299.79865759277277	507
16.9%	1693000	-883427.5716698794	300.50347426678763	507
16.9%	1694000	-882405.2295129122	298.9812869191517	507
16.9%	1695000	-882291.8524073707	300.88080263796024	507
17.0%	1696000	-883425.4847847125	298.3060701379424	507
17.0%	1697000	-883713.6609981186	301.5545840835601	507
17.0%	1698000	-885510.2629847815	299.02501876204116	507
17.0%	1699000	-885228.1007739631	300.53308233802954	507
17.0%	1700000	-884079.1106660496	299.15922239063485	507
17.0%	1701000	-886645.6536272713	300.31064149246646	507
17.0%	1702000	-885462.026661553	300.36436309865996	507
17.0%	1703000	-885909.6960896151	298.36532445260946	507
17.0%	1704000	-884738.9812306631	297.81587269893225	507
17.1%	1705000	-884791.6647066455	299.6539773708181	507
17.1%	1706000	-886165.9821129953	298.4655861846341	507
17.1%	1707000	-884812.2956343452	299.6978944719109	507
17.1%	1708000	-886059.1866803463	302.66631385312445	507
17.1%	1709000	-884562.8619757546	300.81185961207404	507
17.1%	1710000	-885997.1252220385	299.84504269843677	507
17.1%	1711000	-885754.1669072206	299.1544965533423	507
17.1%	1712000	-883812.9702473818	300.575877928306	507
17.1%	1713000	-885427.811701722	301.18077639453185	507
17.1%	1714000	-885584.8826460638	300.9153826837334	507
17.1%	1715000	-884903.7368008313	301.0407442837935	507
17.2%	1716000	-886257.4014287423	301.035409398902	507
17.2%	1717000	-885185.7192745386	301.23937897258475	507
17.2%	1718000	-885587.8129912717	301.3422939282764	507
17.2%	1719000	-883332.2443622882	297.4149454825993	507
17.2%	1720000	-884557.0833744295	300.07062644645305	507
17.2%	1721000	-884637.8496545698	299.88760678308023	507
17.2%	1722000	-883051.0951632229	298.91769325212726	507
17.2%	1723000	-884447.8027807986	301.49885221598583	507
17.2%	1724000	-884357.3005120647	298.93528349079884	507
17.2%	1725000	-884174.961069101	300.30392270707284	507
17.3%	1726000	-885087.293316022	300.8275014161249	507
17.3%	1727000	-884372.5300532291	301.6576550506449	507
17.3%	1728000	-885283.048599293	298.71889850300846	507
17.3%	1729000	-886015.9873387371	299.58039931264096	507
17.3%	1730000	-885237.9233582113	301.0102558388224	507
17.3%	1731000	-885466.3968332233	298.9324566539372	507
17.3%	1732000	-883882.1571196178	300.3869958967949	507
17.3%	1733000	-884479.097159571	302.2259708072897	507
17.3%	1734000	-884960.9006388984	302.2871018489271	507
17.4%	1735000	-885842.7363220397	299.090237318075	507
17.4%	1736000	-883905.7935372768	298.9076161082916	507
17.4%	1737000	-886198.9398513399	301.8858077978704	507
17.4%	1738000	-885978.143819537	299.0598127594308	507
17.4%	1739000	-884818.4801373193	299.7703878682945	507
17.4%	1740000	-885785.4054856352	299.6016097367116	507
17.4%	1741000	-886556.9729070305	298.48621210008844	507
17.4%	1742000	-884093.4525348754	301.0990225400184	507
17.4%	1743000	-883838.9809963657	302.1254982805723	507
17.4%	1744000	-884258.7878727922	300.3102541870326	507
17.4%	1745000	-884444.0406938973	301.2161992273174	507
17.5%	1746000	-885305.7837228607	300.683457220979	507
17.5%	1747000	-885285.1957130264	302.5363544404023	507
17.5%	1748000	-886115.8964248779	300.68659677858756	507
17.5%	1749000	-885026.286695316	298.3177815499216	507
17.5%	1750000	-885097.6052115257	299.1247969240828	507
17.5%	1751000	-884985.1392040253	301.7019518704044	507
17.5%	1752000	-884746.9866576465	299.6427821782776	507
17.5%	1753000	-884334.2757220627	298.9419122875422	507
17.5%	1754000	-884571.8982049143	300.95401501245584	507
17.6%	1755000	-885041.4205527469	300.04723660034483	507
17.6%	1756000	-885373.1483932096	298.7743597748758	507
17.6%	1757000	-885303.1917856983	301.6274769806157	507
17.6%	1758000	-884982.7247346141	298.79128686133464	507
17.6%	1759000	-886354.6867287364	300.26220548202485	507
17.6%	1760000	-884405.5600635582	298.7580893900751	507
17.6%	1761000	-883808.8410765543	299.95446901182845	507
17.6%	1762000	-883490.3792744852	302.4264969251085	507
17.6%	1763000	-884511.5766196796	302.0084972307638	507
17.6%	1764000	-884151.1610877612	299.6750767784515	507
17.6%	1765000	-885615.2371929167	301.9876497795724	507
17.7%	1766000	-884721.6495668106	300.09609474001155	507
17.7%	1767000	-883771.3094039909	301.22660966945944	507
17.7%	1768000	-884736.8735055057	299.3135626235698	507
17.7%	1769000	-885110.2692621532	298.26080102590475	507
17.7%	1770000	-883739.8686438515	299.87972848247125	507
17.7%	1771000	-884885.2604594077	301.0401821313943	507
17.7%	1772000	-885264.3776686611	301.4407486463328	507
17.7%	1773000	-883953.6387701859	300.138264382457	507
17.7%	1774000	-883191.6849547243	299.0979406220807	507
17.8%	1775000	-885039.0978893354	299.51506000618735	507
17.8%	1776000	-884645.1338419812	299.4894790487422	507
17.8%	1777000	-883606.083783986	301.1009672699115	507
17.8%	1778000	-884963.6196945752	302.72861966282505	507
17.8%	1779000	-886198.1109151621	299.7604953733301	507
17.8%	1780000	-885145.5648267884	299.0053515275176	507
17.8%	1781000	-885192.2165965927	300.4786690552563	507
17.8%	1782000	-883183.859891477	299.13032812304317	507
17.8%	1783000	-883658.4304208737	301.29038990392235	507
17.8%	1784000	-885532.1683961009	299.9904359270572	507
17.9%	1785000	-885258.2547820313	300.49750826888925	507
17.9%	1786000	-886327.1895111459	299.90445989726163	507
17.9%	1787000	-883722.0623199116	299.449232699869	507
17.9%	1788000	-883198.3375893631	298.264043883365	507
17.9%	1789000	-883723.9246683228	299.9809430705988	507
17.9%	1790000	-885827.7673831512	302.55345356040493	507
17.9%	1791000	-883884.4932353538	301.57778661278104	507
17.9%	1792000	-883723.4348756201	301.6263324375663	507
17.9%	1793000	-885033.8103597229	297.57288487889696	507
17.9%	1794000	-884901.2115400229	302.10205365160317	507
17.9%	1795000	-884738.6135025998	299.605489943008	507
18.0%	1796000	-884363.1851811288	301.78712676292974	507
18.0%	1797000	-884404.5489657298	300.9967760894741	507
18.0%	1798000	-884745.0602396936	301.85038729159425	507
18.0%	1799000	-884227.0068876673	300.43617666704836	507
18.0%	1800000	-884607.7834265269	299.41054259853246	507
18.0%	1801000	-884994.4945008866	301.24414054819766	507
18.0%	1802000	-886110.1292032641	301.51473289007356	507
18.0%	1803000	-884366.8048722921	301.1009400281968	507
18.0%	1804000	-883749.5121535109	301.0087006918392	507
18.1%	1805000	-885847.3095721472	299.40928781891665	507
18.1%	1806000	-884331.561688948	299.94537716494784	507
18.1%	1807000	-883712.2833523103	298.6704889942443	507
18.1%	1808000	-883857.0065854508	301.19318337246403	507
18.1%	1809000	-883920.505836843	301.10211781730993	507
18.1%	1810000	-885750.467788843	301.1270295892574	507
18.1%	1811000	-884629.9915255732	301.40641660887843	507
18.1%	1812000	-885128.7050641952	299.1093918059373	507
18.1%	1813000	-884627.7000501594	297.66957500864146	507
18.1%	1814000	-884472.622193702	301.4209701121604	507
18.1%	1815000	-884677.2609991245	299.75852332345886	507
18.2%	1816000	-885885.240801983	300.86445181306726	507
18.2%	1817000	-884511.3815145879	299.0035972197169	507
18.2%	1818000	-885797.1305460613	299.25828829054024	507
18.2%	1819000	-885803.7144411444	298.99678211071955	507
18.2%	1820000	-885802.1324204747	302.47788318642404	507
18.2%	1821000	-884203.6382208895	298.32565668983733	507
18.2%	1822000	-885549.5227196766	303.64622997963016	507
18.2%	1823000	-884066.5735122715	303.4136546904376	507
18.2%	1824000	-884078.2939808788	299.2573044227407	507
18.2%	1825000	-884030.5061552138	300.9626069815877	507
18.3%	1826000	-884190.3737667538	301.0373883904898	507
18.3%	1827000	-884862.4221239793	300.0602524073075	507
18.3%	1828000	-884752.4243681314	300.17391923442074	507
18.3%	1829000	-883675.1325263698	299.0960952212335	507
18.3%	1830000	-884487.4241720843	299.49099904597756	507
18.3%	1831000	-883289.9466888024	299.93802252053416	507
18.3%	1832000	-883256.5409480664	299.6127918491886	507
18.3%	1833000	-885507.1716333926	301.34535495340356	507
18.3%	1834000	-883687.5954960911	300.30160543903867	507
18.4%	1835000	-885663.9170918884	302.66998172152563	507
18.4%	1836000	-884672.7274885052	299.87972071832064	507
18.4%	1837000	-884919.7286038506	298.792435590857	507
18.4%	1838000	-884529.6181994402	301.9021873270054	507
18.4%	1839000	-883996.3866867493	297.99103354861126	507
18.4%	1840000	-884824.8393114777	300.4908801539212	507
18.4%	1841000	-883853.1405425002	298.75176026146625	507
18.4%	1842000	-884146.1229917961	298.0819310320966	507
18.4%	1843000	-885586.1487180991	300.0745034229084	507
18.4%	1844000	-884965.4573559053	300.0561361700708	507
18.4%	1845000	-885370.1336047156	299.9705043215827	507
18.5%	1846000	-885084.760903114	299.4374366697443	507
18.5%	1847000	-885898.6504856264	300.7927565963077	507
18.5%	1848000	-884266.5976692778	300.99545255920395	507
18.5%	1849000	-883640.4941324503	300.166004182843	507
18.5%	1850000	-884466.3306269576	301.2341469281246	507
18.5%	1851000	-884989.1921192803	301.3717042099833	507
18.5%	1852000	-884580.8935038936	299.2101445230716	507
18.5%	1853000	-884327.5725651728	298.2001414031044	507
18.5%	1854000	-885704.1478836066	301.79143940940094	507
18.6%	1855000	-882201.3616281343	301.9678921407622	507
18.6%	1856000	-883334.0136770825	300.1953360699661	507
18.6%	1857000	-884748.4105963055	300.0154993164328	507
18.6%	1858000	-884569.888883966	298.413214233159	507
18.6%	1859000	-883927.6730095637	302.2564360929784	507
18.6%	1860000	-883732.7396771493	298.3519906822054	507
18.6%	1861000	-884784.1518901158	299.30622404399685	507
18.6%	1862000	-884308.3559449781	299.0459341762813	507
18.6%	1863000	-884312.7057906175	298.3064307586385	507
18.6%	1864000	-884690.3983583059	302.9399485625122	507
18.6%	1865000	-884918.5405524485	301.2412744580247	507
18.7%	1866000	-883165.2053047093	300.4224617211346	507
18.7%	1867000	-883042.4673667187	300.01614794521345	507
18.7%	1868000	-884832.6089542555	299.91949484877216	507
18.7%	1869000	-884998.1707740123	301.5398666719885	507
18.7%	1870000	-885108.8047140865	299.0850590832179	507
18.7%	1871000	-884784.9554311577	300.73442450538283	507
18.7%	1872000	-884848.1387339532	299.01871791253774	507
18.7%	1873000	-884619.291830149	302.19757360710435	507
18.7%	1874000	-884248.518981148	300.6566702641927	507
18.8%	1875000	-884506.3111782488	301.5283018520858	507
18.8%	1876000	-882329.6256833049	300.02099000081887	507
18.8%	1877000	-884141.4816952636	302.04596988692407	507
18.8%	1878000	-884592.150083262	301.29341178657063	507
18.8%	1879000	-884895.1995359277	302.32822244846074	507
18.8%	1880000	-885445.4794334075	299.5129748002444	507
